"vector:0","vector:1","vector:2","scalar1","scalar2","scalar3","Points:0","Points:1","Points:2"
1.1527,-0,0,2.4273,2.4273,0.33322,5.9622,0.66623,0
1.7357,-0,0,0.59446,0.59446,0.063954,6.5516,0.26964,0
1.5776,-0,0,0.18943,0.18943,0.057242,3.4484,0.26964,0
1.172,-0,0,2.3121,2.3121,0.3281,4.5737,0.66622,0
1.5316,-0,0,0.11175,0.11175,0.055405,2.9125,0.26967,0
1.7528,-0,0,0.65097,0.65097,0.064708,7.0875,0.26967,0
1.4773,-0,0,0.043799,0.043799,0.052517,2.376,0.2677,0
1.768,-0,0,0.69472,0.69472,0.064432,7.624,0.2677,0
1.7144,0,0,0.85797,0.85797,0.090954,7.4186,0.32049,0
1.4869,-0,0,0.1256,0.1256,0.076331,2.5814,0.32049,0
1.0704,-0,0,0.0060228,0.0060228,0.090636,0.18141,0.41278,0
1.6352,-0,0,1.4061,1.4061,0.15069,9.8186,0.41278,0
1.7022,0,0,0.80027,0.80027,0.090046,6.8828,0.32045,0
1.5336,-0,0,0.22299,0.22299,0.079038,3.1172,0.32045,0
1.357,-0,0,-0.003511,-0.003511,0.066734,1.5112,0.3139,0
1.7343,-0,0,0.92723,0.92723,0.088835,8.4888,0.3139,0
1.6009,-0,0,0.79979,0.79979,0.12316,5.1362,0.3849,0
1.6038,-0,0,0.68789,0.68789,0.10866,5.0038,0.36147,0
0.47944,0,0,3.7998,3.7998,0.47181,6.0726,0.88025,0
0.50223,-0,0,3.8561,3.8561,0.47017,4.4634,0.88025,0
0.5992,0,0,3.4451,3.4451,0.45563,8.5152,0.8435,0
0.80671,-0,0,3.8915,3.8915,0.43761,1.4848,0.8435,0
1.6877,0,0,0.73429,0.73429,0.088982,6.347,0.32039,0
1.5724,-0,0,0.32461,0.32461,0.081371,3.653,0.32039,0
1.7453,-0,0,0.94754,0.94754,0.088011,8.8994,0.31168,0
1.3003,-0,0,-0.018373,-0.018373,0.062653,1.1006,0.31168,0
1.2202,-0,0,0.0081439,0.0081439,0.14122,0.69665,0.48217,0
1.5256,-0,0,1.6791,1.6791,0.1991,9.3033,0.48217,0
1.1114,-0,0,1.3086,1.3086,0.38808,0.27781,0.83487,0
0.63132,0,0,3.3925,3.3925,0.45176,9.7222,0.83487,0
0.1759,-0,0,4.1419,4.1419,0.4958,6.1067,0.95847,0
0.18905,0,0,4.3523,4.3523,0.49547,4.4292,0.95847,0
1.6249,-0,0,0.75755,0.75755,0.1086,5.5306,0.35877,0
1.9051,-0,0,0.48406,0.48406,0.025223,9.7223,0.16367,0
1.1174,-0,0,-0.096802,-0.096802,0.014549,0.2777,0.16367,0
1.4001,-0,0,-0.017992,-0.017992,0.0071994,1.3473,0.10418,0
1.9606,0,0,0.26995,0.26995,0.010135,8.6527,0.10418,0
1.6771,0,0,0.26963,0.26963,0.03398,5.0852,0.19963,0
1.8835,0,0,0.32287,0.32287,0.014059,8.7406,0.12266,0
1.333,-0,0,-0.022827,-0.022827,0.0098875,1.2594,0.12266,0
1.5927,0,0,0.013292,0.013292,0.0014068,3.5761,0.040781,0
1.7851,-0,0,0.062409,0.062409,0.0015779,6.4239,0.040781,0
0.21041,0,0,4.1337,4.1337,0.49436,5.7185,0.95109,0
0.21401,-0,0,4.2297,4.2297,0.49425,4.8174,0.95109,0
0.49205,0,0,3.7916,3.7916,0.4704,5.0636,0.8797,0
0.62229,-0,0,10.441,10.441,0.48453,0.20982,0.95746,0
0.17663,-0,0,3.9832,3.9832,0.49602,9.7902,0.95746,0
1.6899,-0,0,0.022498,0.022498,0.0014381,4.1594,0.040587,0
1.7137,0,0,0.10873,0.10873,0.0017861,9.789,0.042539,0
0.95648,-0,0,-0.078908,-0.078908,0.00099155,0.21103,0.042539,0
1.3402,-0,0,-0.014705,-0.014705,0.0096313,1.6135,0.11929,0
1.8123,0,0,0.30105,0.30105,0.013096,8.3865,0.11929,0
0.59209,-0,0,4.2405,4.2405,0.46372,2.2056,0.87762,0
0.47497,0,0,3.6378,3.6378,0.47136,7.7944,0.87762,0
1.5917,-0,0,0.026216,0.026216,0.0023195,4.0312,0.053212,0
1.1409,-0,0,1.2221,1.2221,0.36055,0.5015,0.78404,0
0.7994,0,0,3.1454,3.1454,0.42254,9.4985,0.78404,0
1.3304,-0,0,-0.025591,-0.025591,0.021344,1.3092,0.17943,0
1.841,-0,0,0.48912,0.48912,0.029931,8.6908,0.17943,0
1.6493,0,0,0.51141,0.51141,0.077352,5.0834,0.3034,0
1.137,-0,0,2.099,2.099,0.35363,1.4243,0.73698,0
0.94816,0,0,2.9104,2.9104,0.39038,8.5757,0.73698,0
1.6576,-0,0,0.66349,0.66349,0.091585,5.6184,0.3282,0
1.6309,-0,0,0.56783,0.56783,0.090788,4.9188,0.3301,0
1.7448,-0,0,0.1118,0.1118,0.0019296,9.0189,0.046015,0
1.1708,0,0,-0.013655,-0.013655,0.001292,0.98109,0.046015,0
0.17023,0,0,4.0499,4.0499,0.49618,8.6015,0.96015,0
0.25599,-0,0,5.8659,5.8659,0.4942,1.3985,0.96015,0
0.174,-0,0,3.9739,3.9739,0.49574,8.7831,0.95797,0
0.27474,0,0,5.9664,5.9664,0.4932,1.2169,0.95797,0
0.2076,0,0,4.8167,4.8167,0.49514,2.8253,0.95943,0
0.17113,-0,0,4.0816,4.0816,0.49602,7.1747,0.95943,0
0.2275,-0,0,5.2863,5.2863,0.49468,1.9347,0.95944,0
0.16971,0,0,4.0212,4.0212,0.49605,8.0653,0.95944,0
0.2004,0,0,4.6436,4.6436,0.49534,3.361,0.95927,0
0.1745,-0,0,4.1363,4.1363,0.49596,6.639,0.95927,0
0.1938,0,0,4.5046,4.5046,0.4955,3.8969,0.95927,0
1.2218,-0,0,1.0274,1.0274,0.30641,1.0394,0.69308,0
1.067,-0,0,2.6895,2.6895,0.35945,8.9606,0.69308,0
1.1587,-0,0,2.2025,2.2025,0.33755,2.6465,0.69541,0
1.0687,-0,0,2.6664,2.6664,0.35874,7.3535,0.69541,0
1.1417,-0,0,2.3339,2.3339,0.34246,3.1824,0.69542,0
1.0742,-0,0,2.6499,2.6499,0.35769,6.8176,0.69542,0
1.0807,-0,0,2.6293,2.6293,0.35648,6.2817,0.69548,0
1.1265,-0,0,2.4284,2.4284,0.34629,3.7183,0.69543,0
1.1134,-0,0,2.4961,2.4961,0.34938,4.2542,0.69548,0
1.7072,-0,0,0.12597,0.12597,0.012139,4.857,0.11988,0
1.0237,-0,0,2.7534,2.7534,0.36923,8.4278,0.70729,0
1.1783,-0,0,1.806,1.806,0.33186,1.5722,0.70729,0
1.1538,-0,0,2.4987,2.4987,0.33064,9.1227,0.65446,0
1.2432,-0,0,0.44774,0.44774,0.26867,0.87734,0.65446,0
0.59472,-0,0,3.4295,3.4295,0.45588,9.878,0.84238,0
1.0802,-0,0,0.065086,0.065086,0.37442,0.12197,0.84238,0
1.1809,-0,0,1.9852,1.9852,0.33063,2.1136,0.69485,0
1.0651,-0,0,2.6744,2.6744,0.35924,7.8864,0.69485,0
1.5447,0,0,0.0051183,0.0051183,0.0013525,3.0385,0.040743,0
1.8175,-0,0,0.071443,0.071443,0.0015924,6.9615,0.040743,0
1.7596,0,0,0.17511,0.17511,0.012698,5.6802,0.12087,0
1.4131,-0,0,1.9096,1.9096,0.24411,8.2658,0.54413,0
1.3514,-0,0,0.45008,0.45008,0.20409,1.7342,0.54413,0
1.1264,-0,0,0.011169,0.011169,0.16593,0.32285,0.54518,0
1.4021,0,0,1.989,1.989,0.24703,9.6772,0.54518,0
1.1688,-0,0,2.3668,2.3668,0.32957,5.2078,0.66496,0
1.8585,-0,0,0.47169,0.47169,0.023519,9.8747,0.15833,0
1.0356,-0,0,-0.084087,-0.084087,0.012934,0.12533,0.15833,0
1.63,-0,0,0.67075,0.67075,0.098681,5.3172,0.3422,0
1.4325,-0,0,-0.0033391,-0.0033391,0.019665,2.184,0.16514,0
1.8019,0,0,0.39881,0.39881,0.024974,7.816,0.16514,0
1.6348,-0,0,1.2285,1.2285,0.137,8.2862,0.39478,0
1.3712,-0,0,0.063908,0.063908,0.10779,1.7138,0.39478,0
1.4401,-0,0,1.4895,1.4895,0.21972,5.3161,0.52351,0
1.8532,-0,0,0.25181,0.25181,0.0123,7.43,0.11555,0
1.5171,0,0,0.0037243,0.0037243,0.010029,2.57,0.11555,0
1.4415,-0,0,1.483,1.483,0.2202,5.2181,0.52469,0
1.8618,0,0,0.28642,0.28642,0.013222,7.9648,0.11964,0
1.4434,-0,0,-0.0079667,-0.0079667,0.010197,2.0352,0.11964,0
1.8916,0,0,0.11088,0.11088,0.0017095,9.3278,0.042042,0
1.1934,-0,0,-0.023071,-0.023071,0.0010783,0.67224,0.042042,0
1.1319,-0,0,2.4252,2.4252,0.34446,3.8849,0.69192,0
1.0865,-0,0,2.6217,2.6217,0.35454,6.6511,0.69187,0
1.1465,-0,0,2.3387,2.3387,0.34084,3.3489,0.69187,0
1.0798,-0,0,2.6402,2.6402,0.35564,7.187,0.69182,0
1.1619,-0,0,2.2188,2.2188,0.33625,2.813,0.69182,0
1.199,-0,0,1.8363,1.8363,0.32458,1.9478,0.69065,0
1.0762,-0,0,2.6555,2.6555,0.35629,8.0522,0.69065,0
1.0747,-0,0,2.6494,2.6494,0.35589,7.7238,0.69089,0
1.1817,-0,0,2.0265,2.0265,0.32956,2.2762,0.69089,0
0.20615,0,0,4.1993,4.1993,0.49486,5.4197,0.95445,0
1.2209,-0,0,1.2539,1.2539,0.30974,1.2051,0.69113,0
1.0703,-0,0,2.6773,2.6773,0.35768,8.7949,0.69113,0
1.5969,-0,0,0.94261,0.94261,0.13071,5.8798,0.39338,0
1.566,-0,0,0.75003,0.75003,0.1266,4.6561,0.3933,0
1.8379,-0,0,0.2267,0.2267,0.012127,6.8947,0.11543,0
1.5811,0,0,0.023492,0.023492,0.010398,3.1053,0.11543,0
1.5035,-0,0,1.5921,1.5921,0.20318,7.4883,0.49207,0
1.4274,-0,0,0.57274,0.57274,0.17739,2.5117,0.49207,0
1.5018,-0,0,1.5378,1.5378,0.20184,6.9524,0.49204,0
1.4494,-0,0,0.76749,0.76749,0.1826,3.0476,0.49204,0
1.499,-0,0,1.4744,1.4744,0.20024,6.4165,0.49199,0
1.4649,-0,0,0.9369,0.9369,0.1869,3.5835,0.49199,0
1.5845,0,0,0.13253,0.13253,0.035666,3.6318,0.21108,0
1.7404,-0,0,0.41162,0.41162,0.039473,6.3682,0.21108,0
1.1691,-0,0,0.20955,0.20955,0.30639,0.41993,0.72897,0
0.95326,0,0,2.875,2.875,0.38593,9.5801,0.72897,0
1.4749,-0,0,1.0744,1.0744,0.18947,4.1194,0.49052,0
1.8704,0,0,0.44838,0.44838,0.024101,9.0389,0.16095,0
1.2779,-0,0,-0.038379,-0.038379,0.016265,0.96109,0.16095,0
1.3447,-0,0,0.1484,0.1484,0.1622,1.4391,0.49104,0
1.509,-0,0,1.6739,1.6739,0.20461,8.5609,0.49104,0
1.5373,0,0,0.076198,0.076198,0.034597,3.096,0.21125,0
1.7609,-0,0,0.46006,0.46006,0.040057,6.904,0.21125,0
1.6158,-0,0,0.26245,0.26245,0.057029,3.9805,0.26537,0
1.4819,0,0,0.029254,0.029254,0.033361,2.5602,0.21137,0
1.7774,-0,0,0.50394,0.50394,0.040554,7.4398,0.21137,0
1.2052,-0,0,2.4051,2.4051,0.31595,9.2065,0.6352,0
1.24,-0,0,0.25494,0.25494,0.2501,0.79355,0.6352,0
1.8108,-0,0,0.19949,0.19949,0.011918,6.3581,0.11531,0
1.632,0,0,0.049791,0.049791,0.010716,3.6419,0.11531,0
1.4641,-0,0,0.017663,0.017663,0.0013725,3.921,0.039247,0
1.6598,0,0,0.080957,0.080957,0.011193,4.1782,0.11624,0
1.2498,-0,0,-0.0045035,-0.0045035,0.09771,0.9055,0.3942,0
1.6356,0,0,1.2837,1.2837,0.13773,9.0945,0.3942,0
0.18957,0,0,4.6222,4.6222,0.49601,4.6652,0.95942,0
0.18507,-0,0,4.4242,4.4242,0.49609,5.8707,0.95942,0
0.43999,0,0,9.2429,9.2429,0.49004,0.37831,0.9597,0
0.16798,-0,0,3.9869,3.9869,0.49628,9.6217,0.9597,0
1.0863,-0,0,2.6382,2.6382,0.35175,9.0479,0.68263,0
1.23,-0,0,0.79734,0.79734,0.29471,0.95214,0.68263,0
1.4098,-0,0,0.0088928,0.0088928,0.001299,3.3825,0.038812,0
1.6069,0,0,0.064404,0.064404,0.0014818,6.6175,0.038812,0
1.4494,-0,0,0.22611,0.22611,0.1211,2.324,0.40799,0
1.6227,-0,0,1.2282,1.2282,0.14449,7.676,0.40799,0
0.66482,-0,0,4.0432,4.0432,0.45468,2.2478,0.86147,0
0.54021,-0,0,3.5535,3.5535,0.46384,7.7522,0.86147,0
1.7969,-0,0,0.36757,0.36757,0.025296,7.22,0.16714,0
1.5141,-0,0,0.024154,0.024154,0.021132,2.78,0.16714,0
1.1961,-0,0,2.4151,2.4151,0.3207,8.3618,0.64285,0
1.2747,-0,0,1.1235,1.1235,0.27961,1.6382,0.64285,0
1.4668,-0,0,1.2926,1.2926,0.20398,4.7323,0.5058,0
1.7545,-0,0,0.9376,0.9376,0.080693,9.6464,0.29659,0
1.1191,-0,0,-0.022125,-0.022125,0.049146,0.35358,0.29659,0
1.4736,-0,0,1.463,1.463,0.2084,5.8036,0.50586,0
1.4576,-0,0,-0.0016343,-0.0016343,0.02006,2.2388,0.16665,0
1.8222,-0,0,0.39996,0.39996,0.025333,7.7612,0.16665,0
1.3595,-0,0,0.0024336,0.0024336,0.0013383,2.8434,0.040061,0
1.6285,-0,0,0.075197,0.075197,0.0016046,7.1566,0.040061,0
1.5077,0,0,-0.00044281,-0.00044281,0.001322,2.5015,0.041023,0
1.8674,-0,0,0.080238,0.080238,0.0016394,7.4985,0.041023,0
1.1118,0,0,-0.013397,-0.013397,0.0009092,0.86826,0.036738,0
1.6927,-0,0,0.089607,0.089607,0.0013849,9.1317,0.036738,0
1.2013,-0,0,2.2582,2.2582,0.32059,4.7685,0.65558,0
1.1873,-0,0,2.3474,2.3474,0.32426,5.7674,0.65558,0
1.3216,-0,0,0.0099889,0.0099889,0.10217,1.2634,0.3935,0
1.6466,-0,0,1.257,1.257,0.1368,8.7366,0.3935,0
1.3156,-0,0,-0.0016614,-0.0016614,0.0012059,2.3051,0.038872,0
1.6626,0,0,0.081043,0.081043,0.0015255,7.6949,0.038872,0
1.1877,-0,0,-0.0065757,-0.0065757,0.082249,0.56144,0.37357,0
1.6823,-0,0,1.2232,1.2232,0.12492,9.4386,0.37357,0
0.18041,-0,0,4.1805,4.1805,0.49563,5.0937,0.95897,0
1.6384,-0,0,0.52622,0.52622,0.082069,4.9843,0.31297,0
1.5583,-0,0,0.7764,0.7764,0.13586,4.4669,0.4093,0
1.5428,-0,0,0.65101,0.65101,0.13231,3.9314,0.40797,0
1.5951,-0,0,1.039,1.039,0.14158,6.0689,0.40943,0
1.5194,-0,0,0.5173,0.5173,0.12913,3.3958,0.4079,0
1.6091,-0,0,1.1062,1.1062,0.14202,6.6042,0.4079,0
1.4886,-0,0,0.37322,0.37322,0.12542,2.8599,0.40788,0
1.6166,-0,0,1.1713,1.1713,0.1433,7.1401,0.40788,0
1.8414,-0,0,0.043304,0.043304,0.0017237,5.2193,0.043833,0
0.17417,0,0,4.2928,4.2928,0.49613,4.915,0.96157,0
0.16838,0,0,4.2274,4.2274,0.49635,5.621,0.96204,0
1.2494,0,0,-0.0040253,-0.0040253,0.0011005,1.7666,0.038259,0
1.6751,-0,0,0.086188,0.086188,0.0014769,8.2334,0.038259,0
1.2117,-0,0,-0.0036301,-0.0036301,0.095364,0.66546,0.39772,0
1.6477,-0,0,1.3154,1.3154,0.14032,9.3345,0.39772,0
1.6614,-0,0,0.60092,0.60092,0.082611,5.559,0.31135,0
1.598,-0,0,1.4764,1.4764,0.16559,9.376,0.43511,0
1.2051,-0,0,0.0020427,0.0020427,0.11326,0.62404,0.43511,0
1.7915,0,0,0.3455,0.3455,0.027036,6.684,0.17359,0
1.5835,-0,0,0.066182,0.066182,0.023715,3.316,0.17359,0
1.6471,-0,0,1.2048,1.2048,0.1349,8.1172,0.39215,0
1.3979,-0,0,0.087753,0.087753,0.10789,1.8828,0.39215,0
0.62837,0,0,3.578,3.578,0.45407,5.167,0.84656,0
1.4142,-0,0,0.45364,0.45364,0.17088,2.2578,0.48686,0
1.5113,-0,0,1.5893,1.5893,0.19992,7.7422,0.48686,0
1.4846,-0,0,1.1078,1.1078,0.18657,4.4004,0.48425,0
1.3975,-0,0,-0.015138,-0.015138,0.021009,1.7092,0.17426,0
1.844,0,0,0.45176,0.45176,0.028076,8.2908,0.17426,0
1.553,0,0,0.044656,0.044656,0.0014122,5.3658,0.040007,0
1.6375,0,0,0.65147,0.65147,0.098804,5.16,0.34329,0
1.5027,-0,0,1.3979,1.3979,0.19375,6.1354,0.48435,0
1.476,-0,0,0.98304,0.98304,0.18427,3.8653,0.48558,0
1.4623,-0,0,0.82901,0.82901,0.18044,3.3294,0.48566,0
1.5076,-0,0,1.473,1.473,0.19636,6.6706,0.48566,0
1.4432,-0,0,0.65017,0.65017,0.17566,2.7935,0.48549,0
1.5106,-0,0,1.5317,1.5317,0.19768,7.2065,0.48549,0
1.3075,-0,0,2.1209,2.1209,0.28146,7.5801,0.5943,0
1.3311,-0,0,1.1837,1.1837,0.25307,2.4199,0.5943,0
1.3104,-0,0,2.079,2.079,0.27959,7.0449,0.59347,0
1.3319,-0,0,1.3922,1.3922,0.25849,2.9551,0.59347,0
1.3026,-0,0,2.163,2.163,0.28352,8.1923,0.59523,0
1.321,-0,0,0.81506,0.81506,0.24444,1.8077,0.59523,0
1.3138,-0,0,2.0392,2.0392,0.27881,6.5082,0.59439,0
1.3312,-0,0,1.5704,1.5704,0.26409,3.4918,0.59439,0
1.8052,0,0,0.55514,0.55514,0.039375,8.3738,0.2071,0
1.3662,-0,0,-0.016332,-0.016332,0.02932,1.6262,0.2071,0
1.053,-0,0,2.7012,2.7012,0.36703,5.4705,0.71277,0
1.0595,-0,0,2.686,2.686,0.3657,5.065,0.71262,0
1.3283,-0,0,1.7027,1.7027,0.26798,4.0277,0.59433,0
1.1506,-0,0,2.4479,2.4479,0.33507,6.1154,0.66802,0
1.1739,-0,0,2.3073,2.3073,0.32873,4.4205,0.66802,0
1.2992,-0,0,0.50615,0.50615,0.23463,1.3484,0.59432,0
1.3039,-0,0,2.1805,2.1805,0.28357,8.6516,0.59432,0
1.4149,-0,0,1.5055,1.5055,0.22915,4.9077,0.53815,0
1.4154,-0,0,1.6222,1.6222,0.23213,5.6282,0.53813,0
1.2585,-0,0,0.48788,0.48788,0.26238,1.0007,0.64135,0
1.193,-0,0,2.4304,2.4304,0.32043,8.9993,0.64135,0
1.6311,-0,0,0.11242,0.11242,0.024535,3.8516,0.17389,0
1.7605,0,0,0.49416,0.49416,0.040365,7.2995,0.21157,0
1.4878,-0,0,0.038852,0.038852,0.033635,2.7005,0.21157,0
1.7447,0,0,0.4488,0.4488,0.039782,6.7638,0.2114,0
1.5418,-0,0,0.088476,0.088476,0.034765,3.2362,0.2114,0
1.7256,0,0,0.39938,0.39938,0.039146,6.2281,0.2112,0
1.587,-0,0,0.14615,0.14615,0.035785,3.7719,0.2112,0
1.6203,-0,0,0.20716,0.20716,0.036731,4.3075,0.21097,0
0.49921,-0,0,3.9117,3.9117,0.47172,4.5595,0.88224,0
0.47955,0,0,3.8283,3.8283,0.47301,5.9764,0.88224,0
1.6446,-0,0,1.3641,1.3641,0.14449,9.7289,0.40371,0
1.0998,-0,0,0.003531,0.003531,0.089046,0.2711,0.40371,0
0.96109,0,0,2.8676,2.8676,0.38427,9.9573,0.72648,0
1.019,-0,0,-0.027649,-0.027649,0.26862,0.042692,0.72648,0
1.2328,-0,0,2.1905,2.1905,0.30711,5.4217,0.63524,0
1.078,-0,0,0.0094385,0.0094385,0.11185,0.20941,0.45614,0
1.5592,-0,0,1.5908,1.5908,0.18082,9.7906,0.45614,0
1.5351,0,0,0.029894,0.029894,0.0014474,4.5208,0.041732,0
1.2338,-0,0,2.1577,2.1577,0.30595,5.1142,0.63526,0
0.43348,-0,0,3.7307,3.7307,0.47706,8.2007,0.89076,0
0.57394,0,0,4.5886,4.5886,0.46885,1.7993,0.89076,0
0.56149,-0,0,4.2095,4.2095,0.46584,2.4262,0.88051,0
0.46089,0,0,3.6593,3.6593,0.47231,7.5738,0.88051,0
0.51066,-0,0,4.2237,4.2237,0.47255,2.9607,0.89076,0
0.44054,0,0,3.7833,3.7833,0.47658,7.0393,0.89076,0
0.49308,-0,0,4.1205,4.1205,0.47358,3.4967,0.89076,0
0.44498,0,0,3.8133,3.8133,0.47633,6.5033,0.89076,0
1.5281,-0,0,1.5618,1.5618,0.19196,8.0348,0.47517,0
1.397,-0,0,0.28391,0.28391,0.15924,1.9652,0.47517,0
0.47965,-0,0,4.0364,4.0364,0.47436,4.0326,0.89076,0
1.7078,-0,0,0.15799,0.15799,0.011751,5.471,0.11705,0
0.52107,-0,0,3.5529,3.5529,0.46664,8.6026,0.8667,0
0.72664,-0,0,4.3057,4.3057,0.45176,1.3974,0.8667,0
0.95836,-0,0,2.8654,2.8654,0.38456,8.9139,0.72809,0
1.1725,-0,0,1.5999,1.5999,0.33778,1.0861,0.72809,0
1.6583,0,0,0.13383,0.13383,0.020151,4.3299,0.15582,0
0.78041,-0,0,3.1952,3.1952,0.42879,9.5891,0.79425,0
1.1409,-0,0,0.96767,0.96767,0.36309,0.41087,0.79425,0
1.3164,-0,0,1.1524,1.1524,0.26087,2.1475,0.6088,0
1.277,-0,0,2.2153,2.2153,0.29333,7.8525,0.6088,0
0.2084,-0,0,4.997,4.997,0.49495,2.4158,0.96054,0
0.16572,0,0,4.0737,4.0737,0.49599,7.5842,0.96054,0
1.6287,-0,0,1.3762,1.3762,0.15039,9.2847,0.41307,0
1.2312,-0,0,-0.0016372,-0.0016372,0.10381,0.71527,0.41307,0
1.6218,0,0,0.091057,0.091057,0.019609,3.8036,0.15609,0
1.761,-0,0,0.27063,0.27063,0.021327,6.1966,0.15561,0
1.4088,0,0,-0.0036637,-0.0036637,0.0012714,1.9637,0.041379,0
1.8474,-0,0,0.089265,0.089265,0.0016692,8.0363,0.041379,0
1.9318,0,0,0.10818,0.10818,0.0016837,9.6222,0.04111,0
1.1307,-0,0,-0.043186,-0.043186,0.00098442,0.37777,0.04111,0
1.5754,0,0,0.051131,0.051131,0.018985,3.2678,0.15603,0
1.7956,-0,0,0.30791,0.30791,0.021763,6.7322,0.15603,0
1.0202,-0,0,2.7778,2.7778,0.37549,5.1153,0.7256,0
1.0061,0,0,2.7979,2.7979,0.37789,5.4176,0.72769,0
1.4035,-0,0,1.8706,1.8706,0.24465,7.5565,0.54684,0
1.3841,-0,0,0.85051,0.85051,0.21655,2.4435,0.54684,0
1.4055,-0,0,1.8285,1.8285,0.24389,7.0211,0.54755,0
1.3958,-0,0,1.0696,1.0696,0.22293,2.9789,0.54755,0
1.5676,-0,0,0.038631,0.038631,0.001163,5.4762,0.035376,0
1.406,-0,0,1.77,1.77,0.24177,6.4846,0.54682,0
1.4016,-0,0,1.2434,1.2434,0.22713,3.5154,0.54682,0
1.4048,-0,0,1.3871,1.3871,0.23099,4.0513,0.54675,0
1.5043,0,0,0.019774,0.019774,0.019816,2.724,0.16207,0
1.7968,-0,0,0.35786,0.35786,0.023851,7.276,0.16207,0
1.3255,-0,0,0.28573,0.28573,0.19958,1.3721,0.54689,0
1.4028,-0,0,1.9443,1.9443,0.24687,8.6279,0.54689,0
1.0674,-0,0,2.5861,2.5861,0.36644,2.6955,0.73107,0
0.96407,-0,0,2.8665,2.8665,0.38458,7.3045,0.73107,0
1.2504,0,0,-0.010557,-0.010557,0.0012236,1.118,0.041665,0
1.826,-0,0,0.098965,0.098965,0.0017864,8.882,0.041665,0
1.0458,-0,0,2.677,2.677,0.37074,3.2314,0.73109,0
0.97006,-0,0,2.8587,2.8587,0.38367,6.7686,0.73109,0
1.0275,-0,0,2.7376,2.7376,0.37406,3.7674,0.7311,0
0.97717,-0,0,2.851,2.851,0.38277,6.2326,0.73137,0
1.0121,-0,0,2.7801,2.7801,0.37689,4.3033,0.73138,0
1.8626,0,0,0.051751,0.051751,0.001505,5.6134,0.040502,0
0.17382,0,0,3.9778,3.9778,0.49626,9.9007,0.95855,0
0.92526,-0,0,9.947,9.947,0.4776,0.099339,0.95855,0
1.1062,-0,0,2.3676,2.3676,0.35764,2.0672,0.7287,0
0.96339,-0,0,2.8556,2.8556,0.38382,7.9328,0.7287,0
1.6384,-0,0,0.15714,0.15714,0.019296,4.7152,0.15098,0
1.733,0,0,0.10469,0.10469,0.0016203,9.9012,0.041122,0
0.91522,-0,0,-0.13511,-0.13511,0.00086105,0.098844,0.041122,0
1.7895,0,0,0.37277,0.37277,0.01816,8.7806,0.13932,0
1.2633,-0,0,-0.025981,-0.025981,0.012722,1.2194,0.13932,0
1.7363,-0,0,0.21808,0.21808,0.015505,6.08,0.13223,0
1.0234,-0,0,0.0019621,0.0019621,0.054432,0.035816,0.32781,0
1.7497,0,0,1.0718,1.0718,0.097868,9.9642,0.32781,0
1.3705,-0,0,1.7408,1.7408,0.25326,5.2384,0.56754,0
1.6975,0,0,0.23869,0.23869,0.020054,5.8209,0.15099,0
1.5095,-0,0,1.0022,1.0022,0.16654,4.6045,0.45444,0
1.8441,-0,0,0.44594,0.44594,0.022082,9.5543,0.15347,0
1.1294,-0,0,-0.082664,-0.082664,0.013329,0.44572,0.15347,0
1.5299,-0,0,1.2227,1.2227,0.17173,5.9314,0.45454,0
1.3827,-0,0,-0.016126,-0.016126,0.016768,1.6585,0.15664,0
1.844,0,0,0.40371,0.40371,0.022589,8.3415,0.15664,0
1.6128,-0,0,0.05588,0.05588,0.001582,6.0873,0.040959,0
1.0289,-0,0,2.7701,2.7701,0.37662,4.1075,0.73209,0
0.43917,-0,0,3.9317,3.9317,0.47713,4.8792,0.89581,0
0.43095,0,0,3.8576,3.8576,0.47759,5.6567,0.89581,0
0.95993,0,0,2.8852,2.8852,0.38771,8.2752,0.73342,0
1.1253,-0,0,2.2589,2.2589,0.3564,1.7248,0.73342,0
1.0448,-0,0,2.7246,2.7246,0.37381,3.5716,0.73212,0
0.98574,-0,0,2.8574,2.8574,0.38377,6.4284,0.73212,0
0.80199,0,0,3.2471,3.2471,0.42503,5.4521,0.79624,0
0.81443,-0,0,3.2345,3.2345,0.42174,5.0792,0.79224,0
1.0639,-0,0,2.6553,2.6553,0.37022,3.0356,0.73215,0
0.97891,-0,0,2.8657,2.8657,0.38484,6.9644,0.73215,0
0.93586,-0,0,5.2431,5.2431,0.45053,0.2395,0.90816,0
0.36369,0,0,3.744,3.744,0.48357,9.7605,0.90816,0
1.086,-0,0,2.5527,2.5527,0.3655,2.4997,0.73217,0
0.9722,-0,0,2.873,2.873,0.38563,7.5003,0.73217,0
1.7611,0,0,0.30538,0.30538,0.026632,6.149,0.17361,0
1.5188,-0,0,1.6576,1.6576,0.19987,8.807,0.48411,0
1.3161,-0,0,0.072381,0.072381,0.15345,1.193,0.48411,0
0.78621,0,0,3.1488,3.1488,0.42283,9.8883,0.78434,0
1.067,-0,0,-0.058035,-0.058035,0.3223,0.1117,0.78434,0
1.9857,-0,0,0.26006,0.26006,0.0080769,9.759,0.092051,0
1.1267,0,0,-0.14177,-0.14177,0.0045565,0.24104,0.092051,0
1.8163,-0,0,0.61596,0.61596,0.042567,9.0174,0.21421,0
1.2665,-0,0,-0.035279,-0.035279,0.029103,0.98262,0.21421,0
1.0721,-0,0,2.6229,2.6229,0.36012,4.7701,0.70644,0
